program_id,rule,occurrence,code,compliance,findings,program_name,nc_link
002190020840,5101:2-12-07 Written Program Policies and Procedures,0,"1. Program name, address, email address and telephone number.2. Description of the programs program philosophy.3. Days and hours of operation, scheduled closings and basic daily schedule.4. Staff/child ratios and group size.5. Opportunities for parent involvement in program activities.6. Opportunities for parents to meet with teachers regarding their child.7.  Payment schedule, overtime charges and registration fees as applicable.8. Supports for onsite breastfeeding or pumping for mothers who wish to do so (if the program serves infants or toddlers).Program Policies and Procedures9. Enrollment including required enrollment information.10. Care of children without immunizations.11. Attendance including procedures for arrival and departure, the programs absent day policy, releasing child to persons other than the parent, releasing a child according to a custody agreement and follow up when a child scheduled to arrive from another program or activity does not arrive.12. Supervision of children, including a separate supervision policy for school-age children, if applicable.13. Child guidance.14. Suspension and expulsion.15. Compliance with the Americans with Disabilities Act (ADA), including administering medication to children with disabilities and administering care procedures to children with disabilities.16. Outdoor play, including limitations placed on outdoor play due to weather or safety issues (considerations may include but are not limited to temperature, humidity, wind chill, ozone levels, pollen count, lightning, rain or ice.)17. Food and dietary policy, including, information regarding meeting one-third of the child's recommended daily dietary allowance, policy regarding formula, breast milk, meals and snacks, and a policy on providing supplemental food.18. Management of illness including isolation precautions, symptoms for discharge and return and notification of parent of ill child.19. Summary of procedures taken in the event of an emergency, serious illness or injury.20. Administration of medication and topical products including medical foods, modified diets and whether school age children are permitted to carry their own medication and ointments.21. Transportation for fieldtrips, routine trips (if applicable) and emergencies, including if the center will provide child care services to children whose parents refuse to grant consent for transportation to the source of emergency treatment.22. Water activities/swimming.23. Infant care, if applicable, including feeding, frequency of diaper checks and information about daily activities.24. Sleeping, Napping and Resting.25. Evening and overnight care, if applicable.26. Policy on hours of operation including closing due to weather, school delays or closings and any other factors.27. Situations that may require disenrollment of a child, if applicable.28. Problem or issue resolution for parents or employees to follow when needing assistance in resolving problems related to the child care program.29. Formal screenings and assessments on enrolled children and if the program reports child level data to ODJFS pursuant to 5101:2-17-02 of the Administrative Code.Revise the programs written policies and procedures to include the missing information.  Submit the programs corrective action plan, which includes the revised written policies and procedures, to the Department to verify compliance with the requirements of this rule.",,"['1', '3', '4', '5', '6', '7', '9', '11', '12', '16', '18', '20']","""BECOMING ME"" SOCIAL AND EMOTIONAL LEARNING ENRICHMENT AFTER-SCHOOL PROGRAM",https://childcaresearch.ohio.gov//inspections/2190020840/2023-10-25/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020840,5101:2-12-15 Child Medical and Enrollment Records,0,"1. No enrollment form was completed for at least one child     2. The current JFS 01234 was not completed for at least one child     3. Complete child information     4. Complete parent information     5. Complete emergency contact information     6. Complete physician information      7. Information regarding the parent list     8. Health information     9. Additional information for all boxes checked yes     10. Emergency transportation information     11. Parent/guardians signature      12. Diapering Statement      13. Acknowledgement of Policies and Procedures      14. Enrollment form for at least one child was not updated by either the parent or the administrator      15. Enrollment form for at least one child was not signed by the administrator      16. Other [  ] Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance.  A written response for this rule noncompliance is not required at this time.",,"['4', '7', '10', '13']","""BECOMING ME"" SOCIAL AND EMOTIONAL LEARNING ENRICHMENT AFTER-SCHOOL PROGRAM",https://childcaresearch.ohio.gov//inspections/2190020840/2023-10-25/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-13 Sanitary Equipment and Environment,1,"1. Item(s) soiled with blood or bodily fluids were not cleaned/sanitized immediately. 2. Blankets/sheets were not cleaned weekly, when soiled, or before use by another child.  3. Children's individual blankets and belongings were stored in an unsanitary manner.  4. Bottles, bottle caps, nipples and other equipment used for bottle feeding were not cleaned and sanitized in a dishwasher or by washing, rinsing, and boiling for one minute.5. Carpets were not vacuumed weekly or cleaned when soiled.6. Changing table/pad was not sanitized after each use or cleaned when visibly soiled. (not sanitized after use)7. Reusable cloths were not being washed daily or when visibly soiled.8. Cots/Pads/Mats were not cleaned and sanitized before assigning to a different child, when used by a sick child, when soiled or at least every three months.9. Cribs were not cleaned and sanitized monthly, or when soiled, or before use by another child.10. Diaper Receptables were not cleaned and sanitized daily or more frequently as needed to eliminate odor.11. Dishes/Cups/Silverware were not cleaned and sanitized after each use.12. Water Containers were not labeled with the child's name, or were not cleaned and sanitized before use again on another day.13. Dividers were not cleaned when visibly soiled.14. Dress up clothes and hats (dramatic play) were not cleaned monthly or when soiled.15. Floors were not cleaned weekly or when soiled.16. The food prep area, including sinks, were not cleaned before and after preparing food (including bottle preparation) or between preparing raw or cooked food.17. Potty chairs were not cleaned after each use, rinsed with water, cleaned and sanitized or contents were not emptied into a toilet.18. Food tables, highchair trays were not cleaned before and after each use.19. Tables used for play were not cleaned when visibly soiled or sanitized daily.20. Toilet bowls were not cleaned when visibly soiled or sanitized weekly.21. Toilet seat(s), handle(s) and hand washing sink(s) were not cleaned when visibly soiled or sanitized daily.22. Mouthed toys were not cleaned and sanitized after each childs use.23. Toys, other than those mouthed by children, were not cleaned monthly or when visibly soiled.(stuffed animals and dolls)24. Washable furniture, including fabrics on infant equipment, were not cleaned weekly or when soiled.25. Upholstered furniture was not steam cleaned when soiled.26. Slip covers were not washed at least every six months or when soiled.27. Wastebaskets/rinse buckets, including lids, were not being emptied daily or cleaned and sanitized when visibly soiled.28. The manufacturers directions for the cleaning product were not followed.29. The solution used for sanitizing was not a commercial product registered by the United States Environmental Protection Agency as a sanitizer.30. Plastic furniture visibly dirty.  Furniture, materials and equipment must be maintained according to the cleaning and sanitizing schedule in Appendix A to this rule.   Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance.  A written response for this rule noncompliance is not required at this time.",,"['6', '23', '30']",1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-23 Diapering and Toilet Training,0,"During the inspection, it was determined that a Child Care Staff Member left a child unattended on the changing station. Provide staff training. Submit the programs corrective action plan, which includes a statement that training was provided, to the Department to verify compliance with the requirements of this rule.",,['-1'],1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-18 Attendance Records,0,1.  There was no method in place;2.  The method did not include each child's name;3.  The method did not include each child's date of birth;4.  The tracking method did not remain with the group at all times;5.  The tracking method was not updated throughout the day as children entered or left the group.Submit the program's corrective action plan to the Department to verify compliance with the requirements of this rule.,,"['5', '6']",1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-17 Materials and Equipment,0,"1.Equipment and materials were not varied and adequate to meet the developmental needs of the children.2.Equipment and materials were not provided in a sufficient quantity that each child can be actively involved in an activity.3.Play materials were not readily accessible to the children in the [  ] classroom.4.  Play materials were not arranged in an orderly manner so that children have opportunities to select, remove and replace play materials with minimal assistance during the day in the infant/toddler and school age classrooms.5.  Durable, child-sized or safely adapted furniture was not provided for children in the [  ] classroom. Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance. A written response for this rule noncompliance is not required at this time.",,['4'],1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-16 Written Disaster Plan,1,"1. The written disaster plan had not been completed2. The plan was not provided to all child care staff and employees3. The plan was not used to respond to an emergency or disaster situation4. Weather emergencies and natural disasters which include severe thunderstorms, tornadoes, flash flooding, major snowfall, blizzards, ice storms or earthquakes5. Emergency outdoor and indoor lockdown or evacuation due to threats of violence which includes active shooter, bioterrorism or terrorism6. Emergency or disaster evacuations due to hazardous materials and spills, gas leaks or bomb threats.7. Outbreaks, epidemics or other infectious disease emergencies8. Loss of power, water, or heat9. Other threatening situations that may pose a health or safety hazard to the children in the programDetails:10. Shelter in place or evacuation, how the program will care for and account for the children until they can be reunited with the parent11. A designated safe site where staff and children can safely remain when evacuated.12. Assisting infants, toddlers and children with special needs and/or health conditions13. Emergency contact information for parents and the program14. Procedures for notifying and communicating with parents regarding the location of the children if evacuated15. Procedures for communicating with parents during loss of communications, no phone or internet service available16. The location of supplies and procedures for gathering necessary supplies for staff and children if required to shelter in place17. What to do if a disaster occurs during the transport of children or when on a field trip or routine trip18. Making the plan available to all child care staff members and employees19. Training of staff or reassignment of staff duties as appropriate20. Updating the plan on a yearly basis21. Contact with local emergency management officialsMake the necessary revisions to the disaster plan.  Submit the programs corrective action plan, which includes the revised information, to the Department to verify compliance with the requirements of this rule.",,"['12', '20']",1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-16 Written Disaster Plan,0,1. Child care staff members and employees were not trained annually.2. Written documentation of the training was not kept on file. Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.,,['1'],1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-15 Child Medical and Enrollment Records,1,"1. No enrollment form was completed for at least one child     2. The current JFS 01234 was not completed for at least one child     3. Complete child information     4. Complete parent information     5. Complete emergency contact information     6. Complete physician information      7. Information regarding the parent list     8. Health information     9. Additional information for all boxes checked yes     10. Emergency transportation information     11. Parent/guardians signature      12. Diapering Statement      13. Acknowledgement of Policies and Procedures      14. Enrollment form for at least one child was not updated by either the parent or the administrator      15. Enrollment form for at least one child was not signed by the administrator      16. Other [  ] Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance.  A written response for this rule noncompliance is not required at this time.",,"['4', '14']",1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
002190020063,5101:2-12-15 Child Medical and Enrollment Records,0,"1. No medical was on file for at least one child      2. Medical(s) on file was not updated every 13 months       3. Medical(s) were missing child's name and date of birth     4. Medical(s) were missing the date of the medical examination     5. The date of the exam was more than 13 months prior to the date the form was signed.     6. Medical(s) were missing a statement that the child has been examined and is in suitable condition for participation in group care     7. Medical(s) were missing the signature, business address and telephone number of the physician, physician's assistant(PA), advance practice nurse (APN) or certified          nurse practitioner (CNP) who examined the child     8. Medical(s) were missing a record of immunizations the child has had specifying month, day and year     9. Medical(s) were missing a statement from the physician, PA, APN, or CNP that the child has been immunized or is in the process of being immunized against the diseases          required by division 5104.014 of the Revised Code and found in appendix A to this rule     10. Medical(s) were missing a statement from the childs parent or guardian that he or she has declined to have the child immunized against the disease for reasons of          conscience, including religious convictions     11. Other [  ] Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.",,['7'],1ST CHOICE CHILD CARE,https://childcaresearch.ohio.gov//inspections/2190020063/2024-07-16/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=0&pi=
