program_id,program_name,pdf,Address,City,Zip,Begin-Time,Building-Approval-Date,End-Time,Fire-Inspection-Approval-Date,Food-Service-Risk-Level,Inspection-Date,Inspection-Notice,Inspection-Scope,Infant-Full-Time,Infant-Part-Time,Infant-Total,Older-Toddler-Full-Time,Older-Toddler-Part-Time,Older-Toddler-Total,Preschool-Full-Time,Preschool-Part-Time,Preschool-Total,School-Age-Full-Time,School-Age-Part-Time,School-Age-Total,Total-Capacity-Enrollment-Full-Time,Total-Capacity-Enrollment-License-Capacity,Total-Capacity-Enrollment-Part-Time,Total-Capacity-Enrollment-Total,Total-Under-2-Years-Full-Time,Total-Under-2-Years-License-Capacity,Total-Under-2-Years-Part-Time,Total-Under-2-Years-Total,Young-Toddler-Full-Time,Young-Toddler-Part-Time,Young-Toddler-Total,Maximum-Under-2,No-Low-Risk,No-Moderate-Risk,No-Rules-with-Non-compliances,No-Serious-Risk,Occupancy-Limit,Program-Name,Reviewer,Use-Group-Code
402087,NEW CREATION LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000402087_2024-02-15_ANNUAL.pdf,390 INDIANA AVE,SAINT MARYS,45885,9:00 AM,08/28/1984,10:15 AM,02/03/2021,Exempt,02/15/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,22,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,60,NEW CREATION LEARNING CENTER,SARA DIERKSHEIDE,A-4
402092,KINDERCARE LEARNING CENTER #879,https://childcaresearch.ohio.gov//pdf/000000402092_2024-09-09_ANNUAL.pdf,2001 HARD RD,WORTHINGTON,43235,9:30 AM,07/16/1984,1:00 PM,10/06/2016,Level III,09/09/2024,Unannounced,Full,6.0,0.0,6.0,3.0,0.0,3.0,18.0,0.0,18.0,22.0,0.0,22.0,43.0,106,0.0,53.0,10.0,33.0,0.0,10.0,4.0,0.0,4.0,,15.0,3.0,14.0,0.0,106,KINDERCARE LEARNING CENTER #879,Jada Hightower,A-4
402125,FRIENDLY HOUSE DAY CARE,https://childcaresearch.ohio.gov//pdf/000000402125_2024-01-02_ANNUAL.pdf,380 N MULBERRY ST,MANSFIELD,44902,9:00 AM,,2:00 PM,07/05/2023,Level IV,01/02/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,54.0,0.0,130.0,130.0,22.0,127,162.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,4.0,0.0,,FRIENDLY HOUSE DAY CARE,PATRICIA REMINGTON,
402225,CARE AFTER SCHOOL - LIBERTY,https://childcaresearch.ohio.gov//pdf/000000402225_2024-10-09_ANNUAL.pdf,8081 SADDLE RUN ROAD,POWELL,43065,2:50 PM,,4:30 PM,,Level III,10/09/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,70.0,70.0,70,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,CARE AFTER SCHOOL - LIBERTY,Jada Hightower,School Building
402229,DUBLIN LATCHKEY - RIVERSIDE,https://childcaresearch.ohio.gov//pdf/000000402229_2024-10-29_ANNUAL.pdf,3260 RIVERSIDE GREEN DR.,DUBLIN,43017,7:25 AM,,9:30 AM,,Level III,10/29/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,42.0,45,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,2.0,7.0,0.0,,DUBLIN LATCHKEY - RIVERSIDE,Bradie McAfee,School Building
402235,DUBLIN LATCHKEY - INDIAN RUN,https://childcaresearch.ohio.gov//pdf/000000402235_2024-12-05_ANNUAL.pdf,80 W BRIDGE ST,DUBLIN,43017,7:05 AM,,8:25 AM,08/05/2016,Exempt,12/05/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,100,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,DUBLIN LATCHKEY - INDIAN RUN,HEATHER STILLION,School Building
402301,MANSFIELD 1ST EPC PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402301_2024-12-17_ANNUAL.pdf,399 S TRIMBLE RD,MANSFIELD,44906,9:10 AM,,12:00 PM,01/31/2024,Level II,12/17/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,103,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,,MANSFIELD 1ST EPC PRESCHOOL,PATRICIA REMINGTON,
402302,KINDERCARE LEARNING CENTER #999,https://childcaresearch.ohio.gov//pdf/000000402302_2024-11-26_ANNUAL.pdf,55 S CLEVELAND AVE,WESTERVILLE,43081,8:45 AM,07/18/2022,12:45 PM,09/27/2024,Level III,11/26/2024,Unannounced,Full,6.0,0.0,6.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,26.0,26.0,35.0,122,26.0,77.0,16.0,48.0,0.0,16.0,10.0,0.0,10.0,,19.0,0.0,15.0,0.0,,KINDERCARE LEARNING CENTER #999,Lia Seabrook,E
402304,ST JOHN CHRISTIAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402304_2024-09-17_ANNUAL.pdf,6135 RINGS RD,DUBLIN,43016,9:10 AM,,2:15 PM,08/02/2024,Exempt,09/17/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,93,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,3.0,10.0,0.0,,ST JOHN CHRISTIAN PRESCHOOL,Darcie Schofield,
402323,TRI-STATE BAPTIST DAY CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000402323_2024-08-15_ANNUAL.pdf,1300 COUNTY ROAD 60,SOUTH POINT,45680,9:35 AM,07/08/1985,2:45 PM,03/22/2024,Level III,08/15/2024,Unannounced,Full,0.0,0.0,0.0,6.0,0.0,6.0,20.0,0.0,20.0,8.0,0.0,8.0,34.0,47,0.0,39.0,5.0,7.0,0.0,5.0,5.0,0.0,5.0,,3.0,2.0,5.0,0.0,48,Tri-State Baptist Day Care Center,Rebecca Worrell,E
402432,DUBLIN LATCHKEY - DEER RUN,https://childcaresearch.ohio.gov//pdf/000000402432_2024-09-11_ANNUAL.pdf,8815 MANLEY RD,DUBLIN,43017,3:00 PM,,4:45 PM,,Level III,09/11/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,42.0,42.0,0.0,90,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,DUBLIN LATCHKEY - DEER RUN,AMY HILLARD,School Building
402472,KINDERCARE LEARNING CENTER #889,https://childcaresearch.ohio.gov//pdf/000000402472_2024-09-17_ANNUAL.pdf,2001 BETHEL ROAD,COLUMBUS,43220,9:30 AM,,12:22 PM,02/01/2024,Level III,09/17/2024,Unannounced,Full,18.0,0.0,18.0,10.0,0.0,10.0,37.0,0.0,37.0,0.0,22.0,22.0,47.0,128,22.0,101.0,32.0,48.0,0.0,32.0,14.0,0.0,14.0,,7.0,1.0,8.0,0.0,,KINDERCARE LEARNING CENTER #889,AMY HILLARD,E
402478,ROSS COUNTY YMCA CHILD DEVELOPMENT PROGRAM,https://childcaresearch.ohio.gov//pdf/000000402478_2024-07-22_ANNUAL.pdf,100 MILL ST,CHILLICOTHE,45601,8:36 AM,08/29/2022,12:00 PM,04/10/2024,Level III,07/22/2024,Unannounced,Full,0.0,0.0,0.0,1.0,0.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,31.0,137,0.0,43.0,12.0,21.0,0.0,12.0,12.0,0.0,12.0,,9.0,1.0,8.0,0.0,,"ROSS COUNTY YMCA CHILD DEVELOPMENT
PROGRAM",Sara Goke,E
402543,OHIO NORTHERN UNIVERSITY CHILD DEVELOPMENT CENTER,https://childcaresearch.ohio.gov//pdf/000000402543_2024-08-22_ANNUAL.pdf,212 S. UNION STREET,ADA,45810,8:30 AM,,11:30 AM,,,08/22/2024,Unannounced,Full,0.0,0.0,0.0,7.0,0.0,7.0,30.0,0.0,30.0,0.0,0.0,0.0,37.0,68,0.0,46.0,9.0,68.0,0.0,9.0,9.0,0.0,9.0,,3.0,0.0,3.0,0.0,,"OHIO NORTHERN UNIVERSITY CHILD
DEVELOPMENT CENTER",Rita Campbell,
402547,SAND HILL CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000402547_2024-07-18_ANNUAL.pdf,33 CORNERVILLE RD.,MARIETTA,45750,10:15 AM,,11:00 AM,05/08/2024,Level II,07/22/2024,Unannounced,Full,5.0,0.0,5.0,2.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,0.0,,,,,11.0,14.0,0.0,11.0,6.0,0.0,6.0,,8.0,1.0,7.0,0.0,,SAND HILL CHILD CARE CENTER,BEVERLY JAMES,
402568,CHRIST UNITED METHODIST CHURCH PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402568_2024-11-19_ANNUAL.pdf,700 S MAIN ST,BALTIMORE,43105,9:15 AM,,11:35 AM,08/12/2024,,11/19/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,37.0,0.0,0.0,0.0,20.0,78,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,4.0,0.0,,"CHRIST UNITED METHODIST CHURCH
PRESCHOOL",Lia Seabrook,
402581,FIRST BAPTIST DAY CARE,https://childcaresearch.ohio.gov//pdf/000000402581_2024-09-09_ANNUAL.pdf,451 N CABLE RD,LIMA,45805,9:15 AM,,12:00 PM,04/18/2024,,09/09/2024,Unannounced,Full,8.0,0.0,8.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,15.0,15.0,39.0,122,15.0,80.0,26.0,53.0,0.0,26.0,18.0,0.0,18.0,,8.0,2.0,9.0,0.0,,FIRST BAPTIST DAY CARE,Heather Sanchez,
402592,DUBLIN LATCHKEY - OLDE SAWMILL,https://childcaresearch.ohio.gov//pdf/000000402592_2023-09-11_ANNUAL.pdf,2485 OLDE SAWMILL BLVD,DUBLIN,43017,3:30 PM,,5:30 PM,,Level III,09/11/2023,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,65,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,,DUBLIN LATCHKEY - OLDE SAWMILL,CRYSTAL LUSE,
402679,BEAVERCREEK CHRISTIAN LEARNING CENTER,https://childcaresearch.ohio.gov//pdf/000000402679_2024-02-14_ANNUAL.pdf,1850 N FAIRFIELD ROAD,BEAVERCREEK,45432,9:00 AM,10/09/1985,12:45 PM,09/19/2023,Level III,02/15/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,98.0,4.0,102.0,13.0,54.0,67.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,3.0,0.0,99,"BEAVERCREEK CHRISTIAN LEARNING
CENTER",KEYAUNA BABER,E
402704,FAITH EARLY LEARNING ACADEMY,https://childcaresearch.ohio.gov//pdf/000000402704_2024-12-17_ANNUAL.pdf,2610 W FAIR AVE,LANCASTER,43130,7:58 AM,10/07/1992,10:00 AM,03/28/2024,Level III,12/17/2024,Unannounced,Full,15.0,0.0,15.0,2.0,0.0,2.0,24.0,0.0,24.0,0.0,0.0,0.0,26.0,178,0.0,46.0,20.0,40.0,0.0,20.0,5.0,0.0,5.0,,1.0,1.0,2.0,0.0,263,Faith Early Learning Academy,Sara Goke,E
402705,CREATIVE WORLD OF LEARNING - FAIRBORN,https://childcaresearch.ohio.gov//pdf/000000402705_2024-02-07_ANNUAL.pdf,12 W GOODMAN DRIVE,FAIRBORN,45324,7:40 AM,02/03/1975,10:19 AM,09/27/2023,Level III,02/07/2024,Unannounced,Full,5.0,0.0,5.0,3.0,0.0,3.0,13.0,0.0,13.0,0.0,31.0,31.0,16.0,140,31.0,58.0,11.0,40.0,0.0,11.0,6.0,0.0,6.0,100,6.0,0.0,6.0,0.0,100,CREATIVE WORLD OF LEARNING - Fairborn,Carlie Bennett,
402722,JEFFREY MANSION PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402722_2024-12-10_ANNUAL.pdf,165 N PARKVIEW AVENUE,BEXLEY,43209,9:20 AM,,1:40 PM,12/07/2023,Exempt,12/10/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,59.0,0.0,0.0,0.0,59.0,68,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,2.0,11.0,0.0,,Jeffrey Mansion Preschool,Jada Hightower,
402748,DUBLIN LATCHKEY - SCOTTISH CORNERS,https://childcaresearch.ohio.gov//pdf/000000402748_2024-01-10_ANNUAL.pdf,5950 SELLS MILL DRIVE,DUBLIN,43017,3:30 PM,08/26/1987,5:55 PM,,Level III,01/10/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,100,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,142,DUBLIN LATCHKEY - SCOTTISH CORNERS,CRYSTAL LUSE,
402765,LEXINGTON CHILD DEVELOPMENT CENTER,https://childcaresearch.ohio.gov//pdf/000000402765_2024-12-17_ANNUAL.pdf,236 OTTERBEIN DRIVE,LEXINGTON,44904,9:50 AM,07/23/2012,2:40 PM,11/13/2024,Level III,12/17/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,21.0,57.0,78.0,1.0,26.0,27.0,22.0,100,83.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,3.0,0.0,2.0,0.0,,LEXINGTON CHILD DEVELOPMENT CENTER,MARY WOODLAND,E
402809,LICKING COUNTY FAMILY YMCA PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402809_2024-07-31_ANNUAL.pdf,470 W. CHURCH STREET,NEWARK,43055,8:30 AM,03/28/2005,10:30 AM,08/17/2023,Level III,08/02/2024,Unannounced,Full,9.0,0.0,9.0,5.0,0.0,5.0,59.0,0.0,59.0,0.0,0.0,0.0,,,,,23.0,38.0,0.0,23.0,14.0,0.0,14.0,,8.0,1.0,6.0,0.0,,Licking County Family YMCA Preschool,LISA NUTTER,1-4
402814,KINDERCARE LEARNING CENTER #1159,https://childcaresearch.ohio.gov//pdf/000000402814_2024-02-14_ANNUAL.pdf,6477 CENTENNIAL DRIVE,REYNOLDSBURG,43068,9:10 AM,,4:50 PM,12/01/2023,Level III,02/14/2024,Unannounced,Full,9.0,0.0,9.0,7.0,0.0,7.0,56.0,0.0,56.0,39.0,0.0,39.0,102.0,132,0.0,127.0,25.0,46.0,0.0,25.0,16.0,0.0,16.0,,23.0,1.0,17.0,0.0,,KINDERCARE LEARNING CENTER #1159,CRYSTAL LUSE,
402816,LA PETITE ACADEMY,https://childcaresearch.ohio.gov//pdf/000000402816_2025-01-03_ANNUAL.pdf,4426 VALLEY QUAIL BLVD S,WESTERVILLE,43081,8:25 AM,,1:10 PM,10/10/2024,Level III,01/03/2025,Unannounced,Full,9.0,0.0,9.0,7.0,0.0,7.0,22.0,0.0,22.0,29.0,0.0,29.0,58.0,105,0.0,80.0,22.0,32.0,0.0,22.0,13.0,0.0,13.0,,12.0,3.0,14.0,0.0,,LA PETITE ACADEMY,Jada Hightower,
402870,KINDERCARE LEARNING CENTER - N. FAIRFIELD ROAD,https://childcaresearch.ohio.gov//pdf/000000402870_2023-08-22_ANNUAL.pdf,2221 N FAIRFIELD RD,BEAVERCREEK,45431,9:00 AM,12/31/1987,1:45 PM,02/11/2019,Level III,08/22/2023,Unannounced,Full,15.0,0.0,15.0,8.0,0.0,8.0,35.0,0.0,35.0,24.0,0.0,24.0,67.0,99,0.0,96.0,29.0,37.0,0.0,29.0,14.0,0.0,14.0,,7.0,1.0,6.0,0.0,99,"KINDERCARE LEARNING CENTER - N.
FAIRFIELD ROAD",Kathryn Koester,E with 1-2
402917,MINI UNIVERSITY INC,https://childcaresearch.ohio.gov//pdf/000000402917_2023-10-10_ANNUAL.pdf,3640 COLONEL GLENN HIGHWAY,DAYTON,45435,9:30 AM,09/18/1987,2:00 PM,10/27/2022,Level III,10/10/2023,Unannounced,Full,27.0,0.0,27.0,27.0,0.0,27.0,92.0,0.0,92.0,0.0,0.0,0.0,119.0,268,0.0,171.0,52.0,78.0,0.0,52.0,25.0,0.0,25.0,2½,2.0,0.0,1.0,0.0,309,MINI UNIVERSITY INC,Yolonda McIntosh,E with 1-2
402923,DUBLIN LATCHKEY - GRIFFITH THOMAS,https://childcaresearch.ohio.gov//pdf/000000402923_2024-09-04_ANNUAL.pdf,4671 TUTTLE RD,DUBLIN,43017,3:45 PM,,6:00 PM,,Level III,09/04/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,94.0,100,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,3.0,0.0,,DUBLIN LATCHKEY - GRIFFITH THOMAS,Bradie McAfee,
402936,KINDERCARE LEARNING CENTER #1241,https://childcaresearch.ohio.gov//pdf/000000402936_2024-12-02_ANNUAL.pdf,5757 SHANNON HEIGHTS BLVD,DUBLIN,43016,7:50 AM,,12:30 PM,02/07/2024,Level III,12/02/2024,Unannounced,Full,13.0,0.0,13.0,1.0,0.0,1.0,32.0,0.0,32.0,0.0,17.0,17.0,33.0,113,17.0,81.0,31.0,43.0,0.0,31.0,18.0,0.0,18.0,,25.0,1.0,23.0,0.0,,KINDERCARE LEARNING CENTER #1241,Barbara Smith,
402952,CHILDREN FIRST INC.,https://childcaresearch.ohio.gov//pdf/000000402952_2023-08-25_ANNUAL.pdf,77 S HIGH ST 7TH FL,COLUMBUS,43215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402987,CARE AFTER SCHOOL - BROOKSIDE,https://childcaresearch.ohio.gov//pdf/000000402987_2024-11-18_ANNUAL.pdf,6700 MCVEY BOULEVARD,COLUMBUS,43235,4:00 PM,,5:45 PM,,Level IV,11/18/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,70,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,CARE AFTER SCHOOL - BROOKSIDE,Barbara Smith,School Building
402988,CARE AFTER SCHOOL - WORTHINGTON HILLS,https://childcaresearch.ohio.gov//pdf/000000402988_2024-11-04_ANNUAL.pdf,1221 CANDLEWOOD DRIVE,COLUMBUS,43235,11:20 AM,,12:00 PM,,Level III,11/05/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,70,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,"CARE AFTER SCHOOL - WORTHINGTON
HILLS",STEPHANIE WALTERS,School Building
402990,GROVE CITY PARKS & RECREATION - PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000402990_2023-11-06_ANNUAL.pdf,3226 KINGSTON AVE.,GROVE CITY,43123,9:00 AM,,9:59 AM,08/02/2023,Exempt,11/06/2023,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,78.0,22,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,,ANNE BLANKESTYN,
403008,DUBLIN LATCHKEY - WYANDOT,https://childcaresearch.ohio.gov//pdf/000000403008_2024-09-04_ANNUAL.pdf,5620 DUBLINSHIRE DRIVE,DUBLIN,43017,2:50 PM,,5:45 PM,,Level III,09/04/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,107.0,107.0,134,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,DUBLIN LATCHKEY - WYANDOT,Rebecca Worrell,E
403033,SUNBURY SONSHINE PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000403033_2024-12-03_ANNUAL.pdf,250 RAINBOW AVE,SUNBURY,43074,10:45 AM,,11:11 AM,10/29/2024,,12/05/2024,Unannounced,Full,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,7.0,0.0,7.0,0.0,,Sunbury Sonshine Preschool,HEATHER WARES,
403065,BOULEVARD PRESBYTERIAN CHURCH PRESCHOOL & CHILD CARE,https://childcaresearch.ohio.gov//pdf/000000403065_2024-10-03_ANNUAL.pdf,1235 NORTHWEST BOULEVARD,COLUMBUS,43212,9:10 AM,,12:45 PM,08/22/2024,Exempt,10/03/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,46.0,78,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,4.0,0.0,,"BOULEVARD PRESBYTERIAN CHURCH
PRESCHOOL & CHILD CARE",Jada Hightower,
403092,CARE AFTER SCHOOL - GRANBY,https://childcaresearch.ohio.gov//pdf/000000403092_2024-09-25_ANNUAL.pdf,1490 HARD ROAD,COLUMBUS,43235,2:30 PM,,4:00 PM,,Level III,09/25/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,34.0,34.0,0.0,70,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,CARE AFTER SCHOOL - GRANBY,AMY HILLARD,E
403122,FAITH UNITED METHODIST EDUCARE,https://childcaresearch.ohio.gov//pdf/000000403122_2024-11-21_ANNUAL.pdf,15 W COLUMBUS ST,CANAL WINCHESTE,43110,8:30 AM,,1:00 PM,03/07/2024,Level III,11/21/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,47.0,0.0,47.0,127.0,80,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,3.0,14.0,0.0,,FAITH UNITED METHODIST EDUCARE,ANNE BLANKESTYN,E
403135,ATONEMENT LUTHERAN PRESCHOOL,https://childcaresearch.ohio.gov//pdf/000000403135_2024-11-13_ANNUAL.pdf,1621 FRANCISCO RD,COLUMBUS,43220,8:30 AM,,11:09 AM,11/01/2024,Level II,11/13/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0,62.0,120,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,5.0,0.0,,ATONEMENT LUTHERAN PRESCHOOL,AMY HILLARD,E
403154,YELLOW SPRINGS COMMUNITY CHILDREN'S CENTER,https://childcaresearch.ohio.gov//pdf/000000403154_2024-08-27_ANNUAL.pdf,320 CORRY ST,YELLOW SPRINGS,45387,9:15 AM,04/24/1989,11:30 AM,04/15/2024,Level IV,08/27/2024,Unannounced,Full,7.0,0.0,7.0,7.0,0.0,7.0,27.0,0.0,27.0,0.0,16.0,16.0,34.0,101,16.0,64.0,14.0,25.0,0.0,14.0,7.0,0.0,7.0,,5.0,0.0,4.0,0.0,,"YELLOW SPRINGS COMMUNITY
CHILDREN'S CENTER",MARGARET CONRAD,E with 1-2
403179,TOMORROW'S CHILD PRESCHOOL AND LEARNING CENTER INC,https://childcaresearch.ohio.gov//pdf/000000403179_2024-08-05_ANNUAL.pdf,3975 BROWN PARK DRIVE,HILLIARD,43026,7:15 AM,09/10/1990,8:50 AM,01/12/2024,Level II,09/20/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,33.0,72,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,4.0,0.0,140,YWCA KIDS PLACE AT HAWTHORNE,Jada Hightower,School Building
403199,RIVERSIDE METHODIST CHILD CARE CENTER,https://childcaresearch.ohio.gov//pdf/000000403199_2024-02-29_ANNUAL.pdf,2701 ZOLLINGER RD,COLUMBUS,43221,7:00 AM,08/22/2002,8:10 AM,09/04/2024,Level III,10/31/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0,53,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2½,0.0,0.0,0.0,0.0,53,CARE AFTER SCHOOL - SLATE HILL,Barbara Smith,School Building
403206,CARE AFTER SCHOOL - WORTHINGTON PARK,https://childcaresearch.ohio.gov//pdf/000000403206_2024-11-14_ANNUAL.pdf,500 PARK RD,WESTERVILLE,43081,9:30 AM,12/01/2023,10:45 AM,06/12/2024,Level II,09/25/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,13.0,35,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70,YMCA Hilltop Branch - 404230,JO ELLEN MORTON-CONRAD,E
403207,CARE AFTER SCHOOL - EVENING STREET,https://childcaresearch.ohio.gov//pdf/000000403207_2024-12-09_ANNUAL.pdf,885 EVENING ST,WORTHINGTON,43085,9:30 AM,07/29/1994,2:00 PM,05/16/2024,Level II,10/10/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,0.0,67.0,115,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,144,YMCA CHERRY CREEK HEAD START,Barbara Smith,E
403208,CARE AFTER SCHOOL - COLONIAL HILLS ELEMENTARY,https://childcaresearch.ohio.gov//pdf/000000403208_2025-01-27_ANNUAL.pdf,5800 GREENWICH ST,WORTHINGTON,43085,3:00 PM,,6:00 PM,,Level III,01/27/2025,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,70,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,"CARE AFTER SCHOOL - COLONIAL HILLS
ELEMENTARY",Darcie Schofield,
403209,CARE AFTER SCHOOL - WILSON HILL,https://childcaresearch.ohio.gov//pdf/000000403209_2024-08-26_ANNUAL.pdf,6500 NORTHLAND BOULEVARD,WORTHINGTON,43085,2:30 PM,,4:30 PM,,Level III,08/26/2024,Unannounced,Full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,75,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70,CARE AFTER SCHOOL - WILSON HILL,Colleen Adkinson,School Building
403232,CHILDTIME CHILDREN'S CENTERS INC,https://childcaresearch.ohio.gov//pdf/000000403232_2024-09-17_ANNUAL.pdf,145 N TRIMBLE RD,MANSFIELD,44906,9:44 AM,11/11/1978,12:39 PM,06/20/2024,Level III,09/17/2024,Unannounced,Full,12.0,0.0,12.0,12.0,0.0,12.0,29.0,1.0,30.0,1.0,0.0,1.0,42.0,95,1.0,71.0,27.0,40.0,1.0,28.0,15.0,1.0,16.0,,10.0,1.0,9.0,0.0,95,CHILDTIME CHILDREN'S CENTERS INC,MARY WOODLAND,
